RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022,1/31/2023,2/28/2023,3/31/2023,4/30/2023,5/31/2023,6/30/2023,7/31/2023,8/31/2023,9/30/2023,10/31/2023,11/30/2023,12/31/2023,1/31/2024,2/29/2024,3/31/2024,4/30/2024,5/31/2024,6/30/2024,7/31/2024,8/31/2024,9/30/2024,10/31/2024,11/30/2024,12/31/2024,1/31/2025,2/28/2025,3/31/2025,4/30/2025,5/31/2025,6/30/2025,7/31/2025,8/31/2025,9/30/2025
250206,308,Capitol Hill,neighborhood,WA,WA,Seattle,"Seattle-Tacoma-Bellevue, WA",King County,295344.0051,296888.7713,298594.3705,302073.9967,306432.8531,310431.5565,315170.6927,319019.1562,322519.3852,325309.1222,328610.801,332545.0707,336582.2937,340093.6659,343263.6775,345582.9632,347385.8598,348873.9906,350021.1198,350827.1863,351259.7617,351783.2841,351897.5693,352261.3098,352195.0279,352378.1911,352145.2988,352376.4504,352395.1828,352784.3299,352932.8715,353560.1647,353951.7182,354241.413,354756.2733,354919.069,356341.9828,357369.8674,358943.9193,359798.7068,361213.2637,362280.9576,362726.3165,363057.2299,363770.2835,365129.427,366116.5386,367478.4527,369357.5454,371987.6608,374279.553,376740.7938,379417.2753,382944.0015,386578.1664,390200.3956,393760.3622,396421.7147,398973.5877,401660.2112,405477.1394,408980.3743,413465.1874,417878.9965,422763.9512,428461.7952,435520.0405,444181.0157,451774.4349,458637.3239,464763.2803,471016.7689,475901.5201,481497.597,486978.6122,493659.6816,500119.7214,506053.6581,511501.9487,516445.4438,521431.9824,526577.772,529972.1324,531256.3322,531887.3209,533490.4685,537720.2206,543140.7173,547453.383,549909.1317,551193.7229,554315.6991,556743.8802,556465.5417,553491.6923,551299.047,550667.313,549697.9419,547842.2636,542596.0533,535966.9447,529011.1547,524431.1316,519352.3119,514218.4686,508919.9176,505630.3138,499629.2808,494739.2451,488918.7149,484947.2595,478754.5678,472654.4655,466709.1292,462800.1361,460133.1784,458664.4743,457790.7959,457772.7513,459079.7454,457838.559,455878.9694,452238.7471,451773.5965,452303.3002,452164.3712,449998.5712,445674.8835,441795.4503,436677.1593,432134.6705,427761.1651,424735.8811,422899.0905,420695.9699,419417.0917,415677.1355,412628.2048,408609.3588,405717.2114,402141.4454,399054.2333,396903.6482,395016.4005,393353.9471,390411.0885,386455.0219,381326.1987,377409.3078,375917.5453,376584.2712,378547.5581,381921.4659,386386.0552,391976.0613,397846.2753,405774.7674,414398.7004,422451.0796,428638.9375,433318.2063,437305.0871,439832.2015,442121.2697,445608.345,450207.0384,454067.5322,457561.7427,461439.223,467762.2109,474295.2047,479791.2795,483893.9739,486116.8417,487850.5801,488409.9099,489920.1186,491822.3187,494582.886,498764.7852,504667.5383,511745.8444,518639.9361,524242.5891,529973.4472,534567.7514,539930.9436,545736.3724,552997.22,561393.3925,569170.9633,577346.1178,585519.8865,594011.1315,601333.0058,607646.5995,612141.7394,615988.2823,617949.9404,619907.2705,621063.117,623646.585,627171.7689,632979.1717,639928.7726,648899.3268,659317.4316,669686.5836,678774.0794,687203.6502,695534.907,703523.215,710618.8785,717146.1232,724132.8055,732884.1656,743546.8018,755742.1799,769120.3834,781163.04,791659.79,796620.793,800541.0215,800837.4205,798818.9565,793400.6474,787652.9331,782166.1415,775756.2093,767686.6654,760194.3506,754020.475,749992.9313,746661.2723,742923.3472,738855.8159,734618.9536,731577.4395,729694.2327,730041.1874,730707.5313,731777.7673,733241.4816,735448.1188,736008.6808,734212.7802,732360.3626,731721.3288,733586.7243,734947.1288,737428.1054,738758.379,739194.3124,738560.0405,737254.763,736714.7864,735699.4941,733606.6928,732233.5175,730941.0957,731711.8742,734020.0036,738954.396,745581.6012,753020.5851,761617.0413,772448.1239,784049.3793,792552.0963,793856.3156,787171.0704,776081.8642,763506.3496,754320.319,748308.5612,743679.4856,738094.5904,732438.9273,727429.8162,723847.4026,720766.7557,718701.4775,716265.9272,715474.2396,715379.5618,715997.0194,715235.6429,713456.498,711928.5029,711114.3112,712241.3019,712942.0386,712703.7739,710571.0259,708477.0669,706918.5355,706907.7809,707396.1426,707218.1909,706689.3985,706584.6411,706680.3096,704173.4118,698710.4818,691284.6776,684768.5601,679200.9068,676173.6011,675496.0101
272001,408,University District,neighborhood,WA,WA,Seattle,"Seattle-Tacoma-Bellevue, WA",King County,290349.6993,292070.3181,293644.9052,296664.7616,299799.2513,302551.2602,305853.8047,308739.2255,311288.1671,312979.5601,314487.1777,317022.4813,319812.6107,322707.4565,324750.3851,326774.2218,328463.1227,329864.8954,330649.5164,331361.0362,332533.1971,334557.2722,336751.6898,338889.075,340151.6932,341531.5669,342981.6556,344975.0063,346748.1934,348672.2044,351002.5767,353452.2872,355656.041,357196.2371,357979.2261,357835.7995,358437.4404,359283.6541,361074.0637,362072.4129,363592.8195,364871.4717,366075.033,367614.4602,369551.814,371349.8726,372592.7845,374140.3662,376445.4315,379164.2398,381293.885,384304.3176,388110.6069,392871.6418,397302.7016,401427.6766,405410.7669,409542.8725,413962.9455,418321.4177,422842.6752,426497.6727,431603.3095,437039.2627,442939.7847,448748.8599,454991.8109,462470.1451,469248.44,475018.8698,479726.4995,484228.7928,487720.8906,492767.8627,498088.6316,504989.7324,512037.9792,518660.6995,524842.6677,529418.2138,533273.7692,537223.3584,540679.2973,542502.9572,543348.403,544642.5691,549145.3742,554876.7188,559477.7646,561774.9989,562970.9514,566954.4892,570652.8308,571864.7015,568967.2753,566613.0457,565921.6733,564845.7292,561881.6244,555118.7077,547302.7113,540331.7263,535995.7543,530788.0058,525565.3381,519928.1695,516509.2344,509995.8899,505584.41,501190.3572,498945.8994,493237.9529,486716.8976,479954.633,475514.3465,473000.7738,472279.4521,472546.1323,473002.3135,474475.6209,476229.9677,478346.4394,478753.3361,479544.8537,481681.1621,483688.3837,483809.6532,481783.8863,480220.3702,477533.3076,474749.1036,471768.1436,468484.5581,466578.7789,463965.0133,463708.6391,460308.5203,458014.3826,454378.6001,451960.1023,448700.6697,445564.7238,443542.8553,442478.9706,442009.895,439301.1906,433484.5472,426129.0155,420598.9812,418384.4767,418609.3637,420597.5845,423839.5439,428078.4713,433525.4244,440111.8999,448425.0074,456695.4158,464330.1293,469973.1582,474267.418,477517.0994,479836.0245,481492.7238,483811.6947,487180.7566,491192.6549,495794.183,500900.2447,506657.5566,511519.463,515485.0241,518980.4553,521990.1346,524537.0184,526350.8778,528603.9396,531457.9248,535349.1134,540801.412,547409.3644,554913.9133,561585.3139,567539.1837,574217.1792,580606.2746,587365.9287,593083.3538,600124.4515,608835.6546,618617.0369,629540.4661,640031.277,649508.91,656376.5818,661949.9369,666375.8608,670857.7066,674568.3864,677640.1957,680323.0768,683580.5787,688449.7905,695751.5119,703636.5491,713573.0272,725302.7217,739358.2416,751845.6372,763484.7096,774010.7175,784051.6852,792683.7043,800720.847,808705.6969,817849.6187,827194.8789,838540.4385,851497.6557,864329.1043,874990.6398,878160.0106,878322.6582,874999.5071,871031.0945,865758.6947,860405.1725,854723.0257,848390.5047,841372.6733,836686.1311,832623.4123,829024.4397,825421.2475,822074.4222,818967.7301,815040.0864,813279.0608,813143.9871,814893.5935,816164.2804,819397.2827,825698.3254,833948.1802,839406.4673,840299.9095,840004.1798,842597.673,850061.3526,857878.7375,866235.6068,871176.4135,875068.7658,878874.0985,885999.2664,896071.6096,907759.0193,916668.6002,922743.5299,925080.4565,927994.6603,933131.3765,940914.2537,952268.6586,968129.1659,987866.861,1011308.671,1033075.428,1047979.685,1050289.094,1038381.169,1018535.973,995452.1463,979266.3594,968303.6578,959921.5332,947982.7009,937593.2165,930612.0146,929017.0206,927254.6808,926689.3972,925161.0033,924217.6414,921495.86,918866.5356,915540.1338,911348.6887,908281.9646,908772.5302,913992.697,919552.7888,922083.696,919118.5354,914768.9394,910844.7862,910218.9716,910591.0201,911836.2691,913466.4498,915579.8085,916724.1442,914008.979,909258.6815,901624.8653,895200.3888,887908.1085,883289.0845,880221.6742
271990,750,Magnolia,neighborhood,WA,WA,Seattle,"Seattle-Tacoma-Bellevue, WA",King County,370313.6966,372511.0631,374381.3185,378190.188,382505.6462,387215.022,392186.3484,395954.3891,398757.1436,401521.8425,404394.6006,407308.8604,410422.6313,413344.5281,416145.609,417935.8525,419410.9342,421177.9947,423320.0355,426052.733,428194.6617,430315.4681,431720.5112,434016.8358,435243.2043,436942.1794,438230.5634,440643.0371,442870.4225,444145.429,444195.2714,444584.6945,445556.3023,447181.0163,449014.0039,450661.2077,453937.9315,456743.6906,460596.919,463099.8488,465976.634,468364.1644,470084.7217,471565.9226,472748.5383,474013.1387,474562.1521,475672.1944,478144.7873,481500.4229,484107.5476,487349.5893,491238.3716,496740.1502,502166.3729,507781.5602,512963.203,517090.6275,521067.3492,525919.5491,531547.5645,537296.8003,544672.6958,553014.1085,561595.8598,570052.7481,579136.7721,589769.4203,599142.0847,607624.416,615267.2593,622945.1686,629431.3925,637097.5399,644828.5728,654022.171,661886.8572,668969.2017,675548.3054,681753.8624,686977.8709,691986.757,694822.1223,696498.7986,697128.3678,698655.755,703442.201,710797.3732,718824.7641,723183.3653,725042.1078,727742.2331,730405.7374,730051.2317,726643.5141,723913.0225,723460.6519,721838.0141,717816.0073,710093.7109,701187.4005,693418.0898,688037.8621,681179.3492,674938.7037,667869.9077,662075.5108,651048.826,643734.7242,638515.7019,636309.2146,627741.3561,618136.3847,609832.1538,605225.205,601419.1149,598339.0076,597297.3074,597964.1153,600136.3251,596526.9411,592458.0992,586168.938,586005.9059,587931.2104,590119.8622,589315.2928,585330.8779,581339.2464,575757.4902,570321.2339,565589.7915,561040.1398,557335.8915,552419.2216,548115.3592,539964.7198,532601.177,527183.7765,525671.0713,524700.6487,523102.3586,521922.4832,520224.4721,518229.9689,513438.8357,507444.8138,500799.2606,496638.3014,495391.745,496540.3799,499124.7699,502681.4718,506773.3303,512263.1818,519350.5977,528002.6073,536038.5963,543273.5143,549755.839,556261.4577,561679.7472,564759.6527,566539.6136,568638.6028,571794.4719,575795.529,580916.1639,587014.7599,593553.9627,599541.8811,604888.0194,610071.7395,614144.9498,617247.7233,618624.8714,620576.1972,623152.6069,627933.1633,634840.7839,644566.0655,655108.1168,664013.9863,670381.1661,676107.5914,681129.0358,687001.1442,692413.8539,700189.1435,709534.1104,719988.1431,731255.8971,744393.5,758413.4313,770933.5832,780222.2217,786642.6049,790403.4189,791922.899,792451.5316,791886.4238,793749.595,797128.05,805018.5947,813884.8738,825536.4836,839029.9077,853952.1233,866755.5678,875939.998,882325.4605,887382.285,893032.7741,899351.9099,907674.593,918709.8654,932591.7249,947588.8487,963762.1859,977177.7499,988576.1432,993115.8808,996135.4931,995280.1967,991504.8649,985164.6356,977780.5298,970991.6752,963909.9596,958516.4115,955977.7311,955754.8262,955440.9849,955208.998,952815.892,950744.6832,947689.5015,946793.6764,947678.7723,950753.004,953509.7446,957842.3776,964976.5589,974371.3738,980888.5825,983395.4399,986202.673,994455.2005,1009187.801,1024306.159,1038185.073,1048881.632,1057695.914,1066694.426,1078272.377,1095905.637,1114775.048,1132386.25,1144248.365,1150092.548,1150684.82,1152004.127,1158637.326,1172527.836,1197110.06,1228799.303,1268996.796,1307859.354,1337532.057,1348358.679,1334837.053,1306967.76,1273300.728,1250372.892,1238324.692,1232593.176,1221597.562,1208407.775,1194657.323,1188110.241,1186518.991,1191383.289,1198601.475,1206697.48,1212119.61,1215331.443,1215766.725,1215364.676,1213500.412,1215648.153,1223888.969,1236432.107,1245980.487,1247897.254,1246952.132,1246342.601,1250732.567,1257644.193,1264174.341,1269419.903,1272779.349,1275356.341,1273008.366,1267642.734,1258376.681,1249151.815,1240049.126,1234828.556,1235195.625
250788,843,Greenwood,neighborhood,WA,WA,Seattle,"Seattle-Tacoma-Bellevue, WA",King County,212269.7502,213196.9504,214186.5225,216506.1818,219177.9564,221589.0128,223844.4493,225445.2933,226982.5291,228234.2862,229614.147,231111.187,232724.7228,234589.228,236353.5414,237614.3396,238237.204,238838.7133,239689.1009,240817.8858,241573.8588,242325.9599,243031.0829,244173.8815,244904.4889,245654.6804,246570.5135,248201.7481,250060.4307,251686.2891,253062.7823,254477.9978,255658.1235,256780.7541,257941.063,258847.593,260173.0881,261049.2107,262280.6942,263113.5671,264228.1492,265274.3006,266212.4466,267608.3283,269433.3203,271515.021,273025.965,274700.2817,276690.8777,279282.9599,281800.1828,284427.0788,287573.5497,291232.3328,295069.6957,298582.6088,301823.0708,304405.2884,306691.1913,309078.7017,312140.344,314878.3108,318486.7353,322658.5059,327291.0296,332060.6668,337291.3124,343685.9352,349443.0268,354643.5467,359170.3266,363563.9627,366535.0244,370107.8619,373828.1212,378328.4731,382086.9085,385458.8777,388592.4604,391711.9435,394559.0073,397930.39,400194.1933,401395.9904,401984.6853,403187.9011,406195.9618,410235.6045,413898.0671,415879.663,416961.4689,419040.1015,421153.6889,421186.5043,419232.6314,417429.4835,416717.8228,415402.2514,413557.2695,409233.4534,404114.0034,398798.6473,395143.1876,390786.8482,385982.4538,380780.1755,376932.879,371459.5637,367491.6373,363738.6414,361675.5821,358052.386,354111.7551,350311.6183,347556.7296,346503.9665,346795.109,347992.891,349610.251,352160.5002,351664.8473,350226.7411,347398.5073,348738.4894,351023.9979,352270.2293,350764.6526,347112.9223,343612.936,339183.3267,334880.2519,331162.3969,329111.5269,328737.1127,327476.3321,326056.3878,322937.5859,320451.318,317559.407,315443.4108,313558.2755,311932.7055,310926.9698,310068.7188,309818.9975,309085.0055,307682.0152,305756.3446,304251.9103,304320.2084,305624.9152,308162.5297,311396.4731,315527.3665,320233.9203,325599.6291,331601.6401,337147.2069,341545.8737,344632.5603,347283.1087,350089.3843,352804.5764,355434.6219,358159.3897,361175.5326,363861.6898,367012.364,370416.1755,374443.0818,378058.8413,381369.5958,384509.5208,387117.0452,389386.6679,391159.7433,392883.9842,394321.9798,396658.3675,400589.4206,406364.8438,413155.6063,419144.5729,423873.7358,428135.7072,432463.4798,437129.1147,442060.6827,447858.6073,454890.7406,462211.9632,470326.4705,479831.3892,489987.42,498944.5633,504994.8085,508860.657,511950.4765,514702.227,517378.5627,519240.4061,521993.057,525757.105,532118.2185,539996.523,549430.579,559502.4963,569288.4358,578197.9197,585724.937,592433.0785,598081.2792,604099.4023,610466.9914,618272.6663,627522.4586,638189.9105,649154.0008,660771.0496,671154.5472,680212.1478,684169.7028,686045.7187,684494.6052,681053.9049,675712.2377,670466.0988,665086.9238,658582.4647,652398.697,648797.552,647033.6088,645077.3452,642919.6877,639983.5844,637969.9998,636078.4281,636163.9529,637060.972,638911.0598,640160.0433,641930.2908,644715.6558,649638.1906,652893.0404,654724.0341,657079.0037,663650.0988,674313.8492,684660.9026,693398.6325,698274.0211,701693.7149,705580.2273,711976.1565,720611.0469,729472.6531,737684.7374,743184.3588,744270.3563,741708.8863,740419.007,743126.8361,750406.1363,763642.3445,781971.7976,805654.5402,828160.9723,845291.2078,851867.2951,846002.884,831101.2962,813212.5114,800908.2206,794866.3204,791255.7762,784514.9483,776446.5786,768047.2826,762587.6558,759783.0255,760081.9754,762501.3069,766854.5195,771470.6271,775369.995,777963.8964,780046.1508,781576.4238,784884.2534,790803.4046,797675.0947,802120.9074,803016.9599,803461.8085,804036.9118,806747.4067,810545.2133,814227.0102,817091.1241,818547.8668,818928.8337,815580.4957,809140.5855,800337.6,793264.5989,788684.2488,788182.4427,789900.9621
252248,879,Wallingford,neighborhood,WA,WA,Seattle,"Seattle-Tacoma-Bellevue, WA",King County,307274.4977,309489.9155,311707.6269,315492.3982,319462.9205,322992.2835,327284.5931,331088.6446,334338.6092,337123.0442,339354.2262,342316.3817,345500.4659,348712.5068,351408.9484,352801.3706,352814.958,352078.4486,351855.7548,352444.6033,353774.5225,355250.6705,357181.6583,359041.0443,360845.3046,362884.2541,364671.3466,366967.1766,369618.6179,372503.1224,374651.704,376327.0177,377523.6227,378451.7562,378932.5383,379274.3239,380479.386,381615.0574,383512.4575,384831.4573,386610.6022,388279.1913,390467.0162,393568.1079,396828.5056,399828.5023,401957.3913,404079.6336,406525.9529,409611.3391,412395.2332,415961.9777,419948.2947,425264.4567,430123.7943,434421.8034,437782.178,440606.2433,443410.7523,446510.3879,450854.2355,455404.9517,461101.5691,466674.868,472138.5357,477860.9996,484745.2421,493230.4983,501990.6288,509999.3631,517238.4396,523416.6912,527555.1642,532535.3519,537879.5944,544984.5005,552240.9125,558453.8418,563902.2901,568030.9108,571585.7978,575657.3869,577825.3145,578661.968,578414.521,579419.343,583947.5163,590744.0917,597074.7449,599986.4024,600740.7104,603420.5782,607116.0262,608306.1607,607149.2224,606102.8536,606556.1385,605146.6291,601248.8443,593612.9056,585319.1336,578270.8413,573058.1417,567304.8973,561634.1809,556520.5515,553084.7348,545600.9335,540765.3463,535766.9444,534150.3608,528884.7459,523051.9435,517294.3609,513054.7123,510347.5782,508712.4791,507924.9742,507985.5999,510010.9264,509361.5976,508601.0235,505292.4554,506699.1187,509350.7616,511603.6745,511521.6691,509461.9706,508369.5745,506026.9696,503913.1684,501334.6146,498818.1324,497053.1216,495257.7326,495374.32,492529.5025,490286.2309,486808.0188,485139.3096,482745.6375,480761.0686,479870.8625,479130.5858,476902.2441,473972.2065,470873.9014,469267.6475,468662.2288,469896.8929,472684.9292,476447.0413,481176.4387,486868.7777,493149.3889,500549.5758,509486.5496,517630.7514,523738.8187,527634.4002,531574.3902,535930.8876,539239.785,541496.4247,543234.1601,545902.0932,549134.8463,553234.1283,558529.2441,564049.7823,568724.0929,571605.3371,574154.1266,576693.0232,579431.2687,581848.2707,584987.0593,588168.8,592662.7102,598548.4365,607790.3464,618180.6117,627443.5316,633556.2792,639224.6977,644933.7361,651398.3797,657685.4958,665154.2916,674481.4416,684484.5955,695571.6028,708101.5115,721251.5487,732889.8008,740991.6705,746548.081,750203.8729,752668.3968,753571.9749,753154.122,754287.7824,757326.4251,764117.7352,773389.0901,785472.948,799058.7865,812430.6131,824212.1228,834416.2483,843246.0739,851387.2532,859762.5611,868050.4465,877666.9821,889838.1422,904618.9846,919973.5717,933615.1323,943325.3137,949651.4334,950557.031,950846.8148,949678.8086,947130.4441,942358.4164,935985.9398,929887.8965,923092.1833,917140.5463,912683.8946,909658.3978,906772.5546,904817.0006,902451.5424,900837.0602,899345.952,899898.202,901023.5411,902886.8659,903637.5742,905176.4118,908907.8287,914640.2745,918616.0371,918953.4371,920021.7033,926173.4722,938680.81,949938.0661,959170.1058,963063.619,965346.317,968039.1331,974681.9472,986224.5999,999794.0485,1011793.348,1018423.649,1018781.444,1015724.391,1015598.716,1020009.416,1029089.564,1045865.827,1070370.887,1103319.27,1135185.314,1159392.287,1168406.21,1159638.874,1137166.811,1110061.503,1090043.076,1079216.921,1072972.324,1062780.802,1051066.56,1038588.336,1031773.445,1028705.585,1030146.585,1033877.977,1039292.9,1044378.9,1048285.595,1050706.85,1052463.966,1053827.35,1058207.288,1066754.577,1077627.821,1086065.489,1088810.122,1088876.3,1088422.441,1090902.368,1094779.929,1099123.326,1104576.329,1110908.963,1117220.027,1118999.908,1114619.133,1103527.23,1091024.883,1080079.17,1073944.726,1073237.555
250692,1127,Fremont,neighborhood,WA,WA,Seattle,"Seattle-Tacoma-Bellevue, WA",King County,261830.3742,263803.9005,265705.5773,269182.8654,272423.4069,275325.0803,278142.2338,280324.6827,281881.6078,283671.5108,285596.9314,287790.2665,290053.2559,292084.1074,294322.938,295479.3224,296350.9945,296408.5368,296415.4291,296617.9044,296866.3123,297443.8114,298091.8933,299417.4761,300697.0927,302352.7251,304099.4075,306537.958,309319.9713,311937.7514,313927.7466,315211.4069,316420.3152,317685.1788,318995.0845,319968.6521,321666.538,323299.1435,325422.5031,326754.6328,328184.974,328995.8916,329700.5969,330933.5462,332294.5093,333837.5432,334770.8634,336041.1892,337919.9532,340212.7658,342733.0592,345962.9539,350007.6859,354967.6283,359623.9213,363382.2175,366354.688,369000.0139,371842.6041,375148.549,378752.6077,382816.673,388266.4913,394327.231,400267.4736,405800.7453,411801.6736,418649.14,425054.6271,430938.7729,436509.2566,441540.3793,445206.5718,449457.6566,454245.7117,460219.3241,465870.4897,471071.4158,475995.6071,480479.3805,484454.4511,488413.2716,490930.9576,492194.9196,492882.8036,494249.8647,497771.424,502295.4963,506246.6849,507537.0847,507622.3829,508863.6482,510720.9438,510610.9754,508679.2557,506942.1243,506279.8824,504643.778,501615.0375,495133.7857,487937.6092,481253.9954,476623.3247,471212.9434,465623.3116,460053.4437,456693.4065,450594.034,446205.6034,441274.5135,438837.6638,433876.6144,428137.495,422005.213,418560.1371,416887.6658,416788.5605,417136.3417,418192.4158,420448.4774,421900.8784,423767.2292,424363.4184,426866.4577,429239.8801,430906.8395,429606.5923,426585.841,423693.2571,420055.062,416563.071,413102.9651,410135.3911,408469.7324,406265.9186,405161.1982,401784.7282,399573.0592,397430.7348,396843.8166,396244.2662,395288.1328,394654.7342,393767.6383,392970.792,391778.1044,389423.862,386948.9042,385482.2313,386749.788,389895.332,393740.6359,398013.3989,402919.8602,408869.8775,415646.56,423597.1721,430928.973,436376.2145,439765.8784,442899.8224,446952.8747,450791.8442,453979.4414,457202.2058,461051.88,464923.7625,468944.3317,472881.2419,477243.6732,480802.2586,483441.2287,485952.7858,488644.8276,491279.642,493141.9396,494988.7611,497314.9115,500844.5286,506000.8604,512644.0345,520474.7135,527294.9791,533371.6984,539336.3305,545558.2165,552161.9571,558625.1647,566318.7576,575341.6147,584289.6348,593459.2739,603040.2195,613328.1593,622444.8073,629288.6672,634028.5184,637256.5227,639709.1024,641891.4986,643354.4613,645718.8221,649049.8254,655384.2164,663135.7239,673015.9969,683664.7264,694873.1928,704654.6435,714394.5194,723217.8848,731974.1302,740264.7741,747987.3317,756442.2168,766646.8975,778457.1399,790015.6341,801785.4503,812265.2955,821352.05,823743.0736,823808.9066,821338.2116,818375.5961,814072.5645,809330.429,804740.7974,799689.6433,794219.0633,789677.3544,785942.3007,783139.4905,781271.7915,778807.7966,775747.0315,771878.1032,769892.1849,769633.2678,771062.3473,772131.0059,773705.8127,776617.3781,780504.309,782759.6422,782464.9254,782726.3984,786187.6993,793569.9228,801203.9858,809170.8901,815125.1235,819382.4764,823086.4815,827973.8659,835154.007,842282.5508,848754.9094,853932.3779,857148.8973,859503.5062,863546.1472,871377.2962,881911.8978,896174.2383,913555.1466,935205.3655,956858.6481,972600.5584,976250.535,965843.0576,947004.1454,927169.0661,913511.3034,906061.1778,900806.0882,893247.0927,884912.6851,877645.0687,874037.8272,872530.0823,873026.3737,874268.2668,877212.2763,880510.0478,883693.0681,884961.1932,885502.2778,886469.3833,890317.3953,896456.2776,903049.6222,906685.3609,907241.7333,906672.5694,906770.3104,908661.4185,911488.1433,913586.7507,915306.5855,916239.613,918089.3895,916227.2571,910434.1424,900697.7703,891778.841,885350.1239,882925.3327,883648.5675
